,anonimized_id,company_id,year,region,headquarters_country,industry,market_cap,employees,revenue,scope_1,scope_2,scope_3,waste_production,waste_recycling,water_consumption,water_withdrawal,energy_consumption,hours_of_training,gender_pay_gap,independent_board_members_percentage,legal_costs_paid_for_controversies,ceo_compensation
13628,ee887a45-b6e9-4b3d-828b-1a8e9bbd2c51_2018,ee887a45-b6e9-4b3d-828b-1a8e9bbd2c51,2018,Asia / Pacific,China,Trading Companies and Distributors,646.96,,13398.52,,,,,,,,,,,,,
13629,3a434b19-463b-495a-bd49-ce3dc58e250f_2020,3a434b19-463b-495a-bd49-ce3dc58e250f,2020,Asia / Pacific,India,Movies and Entertainment,762.24,2256.0,222.44,6564.0,31750.0,1758.0,,,260981.11,260981.11,,,,0.499999987,,
13630,3a434b19-463b-495a-bd49-ce3dc58e250f_2019,3a434b19-463b-495a-bd49-ce3dc58e250f,2019,Asia / Pacific,India,Movies and Entertainment,762.24,2106.0,198.38,,,,,,,,,,,,,
13631,3a434b19-463b-495a-bd49-ce3dc58e250f_2018,3a434b19-463b-495a-bd49-ce3dc58e250f,2018,Asia / Pacific,India,Movies and Entertainment,762.24,,158.04,,,,,,,,,,,,0.67,
13632,bb673684-b968-46ce-89eb-38cde9274966_2020,bb673684-b968-46ce-89eb-38cde9274966,2020,Asia / Pacific,China,Packaged Foods and Meats,731.48,3003.0,435.98,,,,,,,,,,,,0.0,
13633,bb673684-b968-46ce-89eb-38cde9274966_2019,bb673684-b968-46ce-89eb-38cde9274966,2019,Asia / Pacific,China,Packaged Foods and Meats,731.48,3086.0,769.65,,,,,,,,,,,,,
13634,bb673684-b968-46ce-89eb-38cde9274966_2018,bb673684-b968-46ce-89eb-38cde9274966,2018,Asia / Pacific,China,Packaged Foods and Meats,731.48,,,,,,,,,,,,,,,
13635,906d275a-5b4d-4f55-aca8-3a7e0987bde3_2020,906d275a-5b4d-4f55-aca8-3a7e0987bde3,2020,Asia / Pacific,China,Packaged Foods and Meats,693.88,2427.0,151.53,,,,,,,,,,,,0.0,
13636,906d275a-5b4d-4f55-aca8-3a7e0987bde3_2019,906d275a-5b4d-4f55-aca8-3a7e0987bde3,2019,Asia / Pacific,China,Packaged Foods and Meats,693.88,3001.0,201.82,,,,,,,,,,,,,
13637,906d275a-5b4d-4f55-aca8-3a7e0987bde3_2018,906d275a-5b4d-4f55-aca8-3a7e0987bde3,2018,Asia / Pacific,China,Packaged Foods and Meats,693.88,,202.78,,,,,,,,,,,,,
13638,2d5d9148-401f-42b0-8c4e-3b640947d0e6_2020,2d5d9148-401f-42b0-8c4e-3b640947d0e6,2020,United States and Canada,United States,Regional Banks,762.55,,143.25,,,,,,,,,,,,0.0,
13639,2d5d9148-401f-42b0-8c4e-3b640947d0e6_2019,2d5d9148-401f-42b0-8c4e-3b640947d0e6,2019,United States and Canada,United States,Regional Banks,762.55,,137.17,,,,,,,,,,,,,
13640,2d5d9148-401f-42b0-8c4e-3b640947d0e6_2018,2d5d9148-401f-42b0-8c4e-3b640947d0e6,2018,United States and Canada,United States,Regional Banks,762.55,,,,,,,,,,,,,,,
13641,9ee15e27-aeb4-483c-996c-ff8cb8ce6ea5_2020,9ee15e27-aeb4-483c-996c-ff8cb8ce6ea5,2020,Asia / Pacific,India,Fertilizers and Agricultural Chemicals,639.26,1780.0,921.7,,,,,,,,,,,,0.0,
13642,9ee15e27-aeb4-483c-996c-ff8cb8ce6ea5_2019,9ee15e27-aeb4-483c-996c-ff8cb8ce6ea5,2019,Asia / Pacific,India,Fertilizers and Agricultural Chemicals,639.26,,1003.58,,,,,,,,,,,,,
13643,9ee15e27-aeb4-483c-996c-ff8cb8ce6ea5_2018,9ee15e27-aeb4-483c-996c-ff8cb8ce6ea5,2018,Asia / Pacific,India,Fertilizers and Agricultural Chemicals,639.26,3615.0,740.61,,,,,,,,,,,,,
13644,6065e7cd-e96a-455c-8661-b8b6187145ef_2020,6065e7cd-e96a-455c-8661-b8b6187145ef,2020,Asia / Pacific,China,Aerospace and Defense,650.69,660.0,92.5,,,,,,,,,,,,0.0,
13645,6065e7cd-e96a-455c-8661-b8b6187145ef_2019,6065e7cd-e96a-455c-8661-b8b6187145ef,2019,Asia / Pacific,China,Aerospace and Defense,650.69,672.0,87.24,,,,,,,,,,,,,
13646,6065e7cd-e96a-455c-8661-b8b6187145ef_2018,6065e7cd-e96a-455c-8661-b8b6187145ef,2018,Asia / Pacific,China,Aerospace and Defense,650.69,600.0,90.39,,,,,,,,,,,,,
13647,de476afc-e9b1-4e5c-a7f3-407a1023e36d_2020,de476afc-e9b1-4e5c-a7f3-407a1023e36d,2020,United States and Canada,United States,Interactive Media and Services,607.62,611.0,93.54,213.0,,1891.0,,,45156.31,45156.31,,,,,,
13648,de476afc-e9b1-4e5c-a7f3-407a1023e36d_2019,de476afc-e9b1-4e5c-a7f3-407a1023e36d,2019,United States and Canada,United States,Interactive Media and Services,607.62,1126.0,288.37,,,,,,,,,,,,,
13649,de476afc-e9b1-4e5c-a7f3-407a1023e36d_2018,de476afc-e9b1-4e5c-a7f3-407a1023e36d,2018,United States and Canada,United States,Interactive Media and Services,607.62,1085.0,257.32,,,,,,,,,,,,,
13650,0a7c0aae-2b84-425a-b998-1a1e20aca5be_2020,0a7c0aae-2b84-425a-b998-1a1e20aca5be,2020,Asia / Pacific,China,Forest Products,667.94,1060.0,172.16,,,,,,,,,,,,0.0,
13651,0a7c0aae-2b84-425a-b998-1a1e20aca5be_2019,0a7c0aae-2b84-425a-b998-1a1e20aca5be,2019,Asia / Pacific,China,Forest Products,667.94,,134.8,,,,,,,,,,,,,
13652,0a7c0aae-2b84-425a-b998-1a1e20aca5be_2018,0a7c0aae-2b84-425a-b998-1a1e20aca5be,2018,Asia / Pacific,China,Forest Products,667.94,1030.0,130.48,,,,,,,,,,,,,
13653,2a05d74a-80f3-42e7-a6c6-74f4fed54343_2020,2a05d74a-80f3-42e7-a6c6-74f4fed54343,2020,Asia / Pacific,China,IT Consulting and Other Services,661.69,1243.0,135.54,,,,,,,,,,,,0.0,
13654,2a05d74a-80f3-42e7-a6c6-74f4fed54343_2019,2a05d74a-80f3-42e7-a6c6-74f4fed54343,2019,Asia / Pacific,China,IT Consulting and Other Services,661.69,1425.0,205.38,,,,,,,,,,,,,
13655,2a05d74a-80f3-42e7-a6c6-74f4fed54343_2018,2a05d74a-80f3-42e7-a6c6-74f4fed54343,2018,Asia / Pacific,China,IT Consulting and Other Services,661.69,,198.85,,,,,,,,,,,,,
13656,95fec5a0-cef0-47fb-94b0-4274453c5d15_2020,95fec5a0-cef0-47fb-94b0-4274453c5d15,2020,Europe,Germany,Electronic Equipment and Instruments,702.74,,170.46,,,,,,12141.48,984520.14,8591.389656242867,,,,3.9,
13657,95fec5a0-cef0-47fb-94b0-4274453c5d15_2019,95fec5a0-cef0-47fb-94b0-4274453c5d15,2019,Europe,Germany,Electronic Equipment and Instruments,702.74,806.0,161.96,,,,,,,,,,,,,
13658,95fec5a0-cef0-47fb-94b0-4274453c5d15_2018,95fec5a0-cef0-47fb-94b0-4274453c5d15,2018,Europe,Germany,Electronic Equipment and Instruments,702.74,610.0,,,,,,,,,,,,,,
13659,cbd58204-e4a6-4545-88bc-3fb4e72e73bb_2020,cbd58204-e4a6-4545-88bc-3fb4e72e73bb,2020,Asia / Pacific,Singapore,Consumer Finance,742.33,617.0,99.07,,,,,,,,,,,,0.0,
13660,cbd58204-e4a6-4545-88bc-3fb4e72e73bb_2019,cbd58204-e4a6-4545-88bc-3fb4e72e73bb,2019,Asia / Pacific,Singapore,Consumer Finance,742.33,634.0,140.46,,,,,,,,,,,,,
13661,cbd58204-e4a6-4545-88bc-3fb4e72e73bb_2018,cbd58204-e4a6-4545-88bc-3fb4e72e73bb,2018,Asia / Pacific,Singapore,Consumer Finance,742.33,634.0,151.07,,,,,,,,,,,,,
13662,76035d6e-7a0d-4013-9366-90e1ec447209_2020,76035d6e-7a0d-4013-9366-90e1ec447209,2020,Asia / Pacific,Japan,Homebuilding,730.1,665.0,1716.88,,,,,,,,,,,,0.0,
13663,76035d6e-7a0d-4013-9366-90e1ec447209_2019,76035d6e-7a0d-4013-9366-90e1ec447209,2019,Asia / Pacific,Japan,Homebuilding,730.1,612.0,1230.72,,,,,,,,,,,,,
13664,76035d6e-7a0d-4013-9366-90e1ec447209_2018,76035d6e-7a0d-4013-9366-90e1ec447209,2018,Asia / Pacific,Japan,Homebuilding,730.1,524.0,1027.46,,,,,,,,,,,,,
13665,19ee9439-f085-4b12-9072-877406f4b6e4_2020,19ee9439-f085-4b12-9072-877406f4b6e4,2020,Europe,United Kingdom,Internet and Direct Marketing Retail,496.12,6676.0,1933.99,1945.0,9583.0,,,,44424.3,44424.3,,,,0.166666667,62.25,
13666,19ee9439-f085-4b12-9072-877406f4b6e4_2019,19ee9439-f085-4b12-9072-877406f4b6e4,2019,Europe,United Kingdom,Internet and Direct Marketing Retail,496.12,7000.0,1366.65,2001.0,7908.0,,,,,,27527.00000220216,,,,10.79,
13667,19ee9439-f085-4b12-9072-877406f4b6e4_2018,19ee9439-f085-4b12-9072-877406f4b6e4,2018,Europe,United Kingdom,Internet and Direct Marketing Retail,496.12,4239.0,1097.57,,,,,,,,,,,,,
13668,f0e3de5f-fb77-48c4-9663-42b1f3fd8eb3_2020,f0e3de5f-fb77-48c4-9663-42b1f3fd8eb3,2020,Asia / Pacific,Indonesia,Regional Banks,806.5,5410.0,115.13,,,,,,,,,,,,,
13669,f0e3de5f-fb77-48c4-9663-42b1f3fd8eb3_2019,f0e3de5f-fb77-48c4-9663-42b1f3fd8eb3,2019,Asia / Pacific,Indonesia,Regional Banks,806.5,5294.0,74.43,,,,,,,,,,,,,
13670,f0e3de5f-fb77-48c4-9663-42b1f3fd8eb3_2018,f0e3de5f-fb77-48c4-9663-42b1f3fd8eb3,2018,Asia / Pacific,Indonesia,Regional Banks,806.5,3923.0,110.37,,,,,,,,,,,,,
13671,5647cbfd-9cd6-4c34-b5f4-3ca2a4328062_2020,5647cbfd-9cd6-4c34-b5f4-3ca2a4328062,2020,Asia / Pacific,China,Environmental and Facilities Services,651.1,80946.0,,11923549.0,310110.0,220931.0,,,31638386.82,198253888.45,,,,,0.0,
13672,5647cbfd-9cd6-4c34-b5f4-3ca2a4328062_2019,5647cbfd-9cd6-4c34-b5f4-3ca2a4328062,2019,Asia / Pacific,China,Environmental and Facilities Services,651.1,96193.0,,,,,,,,,,,,,,
13673,5647cbfd-9cd6-4c34-b5f4-3ca2a4328062_2018,5647cbfd-9cd6-4c34-b5f4-3ca2a4328062,2018,Asia / Pacific,China,Environmental and Facilities Services,651.1,,1533.5,,,,,,,,,,,,,
13674,d01929a6-e879-49b5-801a-b923f320e858_2020,d01929a6-e879-49b5-801a-b923f320e858,2020,Asia / Pacific,China,Publishing,670.01,1040.0,74.4,,,,,,,,,,,,0.0,
13675,d01929a6-e879-49b5-801a-b923f320e858_2019,d01929a6-e879-49b5-801a-b923f320e858,2019,Asia / Pacific,China,Publishing,670.01,1018.0,59.4,,,,,,,,,,,,,
13676,d01929a6-e879-49b5-801a-b923f320e858_2018,d01929a6-e879-49b5-801a-b923f320e858,2018,Asia / Pacific,China,Publishing,670.01,1043.0,67.93,,,,,,,,,,,,,
13677,8f7cfb57-0cdd-4600-bc47-5745d904b0f9_2020,8f7cfb57-0cdd-4600-bc47-5745d904b0f9,2020,Europe,Czech Republic,Aerospace and Defense,754.81,1673.0,286.39,,,,,,,,,,,,0.0,
13678,8f7cfb57-0cdd-4600-bc47-5745d904b0f9_2019,8f7cfb57-0cdd-4600-bc47-5745d904b0f9,2019,Europe,Czech Republic,Aerospace and Defense,754.81,1619.0,,,,,,,,,,,,,,
13679,8f7cfb57-0cdd-4600-bc47-5745d904b0f9_2018,8f7cfb57-0cdd-4600-bc47-5745d904b0f9,2018,Europe,Czech Republic,Aerospace and Defense,754.81,1953.0,224.12,,,,,,,,,,,,,
13680,e5f5cb83-524e-49da-8401-eb084df2f5ba_2020,e5f5cb83-524e-49da-8401-eb084df2f5ba,2020,Europe,Poland,Fertilizers and Agricultural Chemicals,662.0,15668.0,2322.63,,,212698.0,,,27620292.3,,,,,,0.0,
13681,e5f5cb83-524e-49da-8401-eb084df2f5ba_2019,e5f5cb83-524e-49da-8401-eb084df2f5ba,2019,Europe,Poland,Fertilizers and Agricultural Chemicals,662.0,15609.0,2495.69,,,,,,,,,,,,,
13682,e5f5cb83-524e-49da-8401-eb084df2f5ba_2018,e5f5cb83-524e-49da-8401-eb084df2f5ba,2018,Europe,Poland,Fertilizers and Agricultural Chemicals,662.0,,2203.43,,,,,,,,,,,,,
13683,3eb57955-ff4c-42d9-9538-2d5c17220a88_2020,3eb57955-ff4c-42d9-9538-2d5c17220a88,2020,Asia / Pacific,South Korea,Commodity Chemicals,688.08,,193.0,110876.0,39766.0,31834.0,,,3985509.57,3985509.57,,,,,,
13684,3eb57955-ff4c-42d9-9538-2d5c17220a88_2019,3eb57955-ff4c-42d9-9538-2d5c17220a88,2019,Asia / Pacific,South Korea,Commodity Chemicals,688.08,,164.91,,,,,,,,,,,,,
13685,3eb57955-ff4c-42d9-9538-2d5c17220a88_2018,3eb57955-ff4c-42d9-9538-2d5c17220a88,2018,Asia / Pacific,South Korea,Commodity Chemicals,688.08,,180.97,,,,,,,,,,,,,
13686,3ea05daa-27ae-45c5-a0a0-713328161c21_2020,3ea05daa-27ae-45c5-a0a0-713328161c21,2020,United States and Canada,United States,Aluminum,555.46,2078.0,1416.34,2042245.0,571652.0,2669228.0,,,30392292.36,45912643.32,,,,,4.0,
13687,3ea05daa-27ae-45c5-a0a0-713328161c21_2019,3ea05daa-27ae-45c5-a0a0-713328161c21,2019,United States and Canada,United States,Aluminum,555.46,2079.0,1620.62,,,,,,,,,,,,,
13688,3ea05daa-27ae-45c5-a0a0-713328161c21_2018,3ea05daa-27ae-45c5-a0a0-713328161c21,2018,United States and Canada,United States,Aluminum,555.46,2069.0,1670.56,,,,,,,,,,,,,
13689,f7be62e5-a7c1-4ffb-ba54-b9b90c1fba4d_2020,f7be62e5-a7c1-4ffb-ba54-b9b90c1fba4d,2020,United States and Canada,United States,Application Software,599.41,1500.0,292.05,196.0,3282.0,1507.0,,,42161.34,42161.34,,,,,0.0,
13690,f7be62e5-a7c1-4ffb-ba54-b9b90c1fba4d_2019,f7be62e5-a7c1-4ffb-ba54-b9b90c1fba4d,2019,United States and Canada,United States,Application Software,599.41,1400.0,267.65,,,,,,,,,,,,,
13691,f7be62e5-a7c1-4ffb-ba54-b9b90c1fba4d_2018,f7be62e5-a7c1-4ffb-ba54-b9b90c1fba4d,2018,United States and Canada,United States,Application Software,599.41,1300.0,244.41,,,,,,,,,,,,,
13692,b38170b0-4e7e-4bfd-bd79-798037579c42_2020,b38170b0-4e7e-4bfd-bd79-798037579c42,2020,Europe,France,Leisure Facilities,599.34,5220.0,615.65,22396.0,3872.0,,23431.0,2928.0,,,215000.0000172,,,0.416666667,0.0,
13693,b38170b0-4e7e-4bfd-bd79-798037579c42_2019,b38170b0-4e7e-4bfd-bd79-798037579c42,2019,Europe,France,Leisure Facilities,599.34,5538.0,,,,,4278.0,,,,256000.00002048,200585.0,,0.38461,,
13694,b38170b0-4e7e-4bfd-bd79-798037579c42_2018,b38170b0-4e7e-4bfd-bd79-798037579c42,2018,Europe,France,Leisure Facilities,599.34,5586.0,801.23,27452.0,4964.0,,5087.0,,,,,154324.0,,0.38461,,
13695,7805969b-9ad9-4086-a30d-46f0c3732cea_2020,7805969b-9ad9-4086-a30d-46f0c3732cea,2020,Latin America and Caribbean,Bermuda,Reinsurance,768.43,43.0,778.09,360.0,744.0,,,,7819.88,,,,,,0.0,
13696,7805969b-9ad9-4086-a30d-46f0c3732cea_2019,7805969b-9ad9-4086-a30d-46f0c3732cea,2019,Latin America and Caribbean,Bermuda,Reinsurance,768.43,35.0,855.84,,,,,,,,,,,,,
13697,7805969b-9ad9-4086-a30d-46f0c3732cea_2018,7805969b-9ad9-4086-a30d-46f0c3732cea,2018,Latin America and Caribbean,Bermuda,Reinsurance,768.43,31.0,332.94,,,,,,,,,,,,,
13698,2ca7f37d-e2a9-493a-bfdd-0d02f43ad24c_2020,2ca7f37d-e2a9-493a-bfdd-0d02f43ad24c,2020,Europe,Ireland,"Hotels, Resorts and Cruise Lines",647.11,2685.0,136.82,,134142.0,20587.0,,,4251195.91,4251195.91,,,,,,
13699,2ca7f37d-e2a9-493a-bfdd-0d02f43ad24c_2019,2ca7f37d-e2a9-493a-bfdd-0d02f43ad24c,2019,Europe,Ireland,"Hotels, Resorts and Cruise Lines",647.11,4871.0,429.18,,,,,,,,,,,,,
13700,2ca7f37d-e2a9-493a-bfdd-0d02f43ad24c_2018,2ca7f37d-e2a9-493a-bfdd-0d02f43ad24c,2018,Europe,Ireland,"Hotels, Resorts and Cruise Lines",647.11,4923.0,,,,,,,,,,,,,,
13701,c53cf6c2-47c5-4d63-b542-58ea46505291_2020,c53cf6c2-47c5-4d63-b542-58ea46505291,2020,Asia / Pacific,India,Commodity Chemicals,699.02,2700.0,1226.8,381036.0,59154.0,5160054.0,,,21915443.12,27103868.99,,,,0.625,0.0,
13702,c53cf6c2-47c5-4d63-b542-58ea46505291_2019,c53cf6c2-47c5-4d63-b542-58ea46505291,2019,Asia / Pacific,India,Commodity Chemicals,699.02,,1449.07,,,,,,,,,,,,,
13703,c53cf6c2-47c5-4d63-b542-58ea46505291_2018,c53cf6c2-47c5-4d63-b542-58ea46505291,2018,Asia / Pacific,India,Commodity Chemicals,699.02,2600.0,1647.0,,,,,,,,,,,,,
13704,b7061065-23e3-421c-afe7-ad70a2b4dde5_2020,b7061065-23e3-421c-afe7-ad70a2b4dde5,2020,United States and Canada,United States,Diversified Support Services,680.36,11000.0,1322.11,28252.0,7876.0,2753.0,,,2171557.07,88788372.6,,,,,0.0,
13705,b7061065-23e3-421c-afe7-ad70a2b4dde5_2019,b7061065-23e3-421c-afe7-ad70a2b4dde5,2019,United States and Canada,United States,Diversified Support Services,680.36,11000.0,1356.49,,,,,,,,,,,,,
13706,b7061065-23e3-421c-afe7-ad70a2b4dde5_2018,b7061065-23e3-421c-afe7-ad70a2b4dde5,2018,United States and Canada,United States,Diversified Support Services,680.36,11000.0,1414.12,,,,,,,,,,,,,
13707,4baa02fb-fce4-459c-831b-026f2fdf9125_2020,4baa02fb-fce4-459c-831b-026f2fdf9125,2020,Europe,Denmark,Interactive Media and Services,665.34,450.0,,74.0,50.0,177.0,,,44766.56,44766.56,,,,1.0,0.0,
13708,4baa02fb-fce4-459c-831b-026f2fdf9125_2019,4baa02fb-fce4-459c-831b-026f2fdf9125,2019,Europe,Denmark,Interactive Media and Services,665.34,400.0,67.45,,,,,,,,,,,1.0,,
13709,4baa02fb-fce4-459c-831b-026f2fdf9125_2018,4baa02fb-fce4-459c-831b-026f2fdf9125,2018,Europe,Denmark,Interactive Media and Services,665.34,,40.48,,,,,,,,,,,1.0,,
13710,64a6cfff-65cb-487a-90c7-5d0808b22a54_2020,64a6cfff-65cb-487a-90c7-5d0808b22a54,2020,Asia / Pacific,China,Fertilizers and Agricultural Chemicals,781.39,,259.69,,,,,,,,,,,,0.0,
13711,64a6cfff-65cb-487a-90c7-5d0808b22a54_2019,64a6cfff-65cb-487a-90c7-5d0808b22a54,2019,Asia / Pacific,China,Fertilizers and Agricultural Chemicals,781.39,,218.87,,,,,,,,,,,,,
13712,64a6cfff-65cb-487a-90c7-5d0808b22a54_2018,64a6cfff-65cb-487a-90c7-5d0808b22a54,2018,Asia / Pacific,China,Fertilizers and Agricultural Chemicals,781.39,1331.0,230.13,,,,,,,,,,,,,
13713,843cc4d2-7528-4e5d-91c9-fd01cffa796e_2020,843cc4d2-7528-4e5d-91c9-fd01cffa796e,2020,Asia / Pacific,Japan,Human Resource and Employment Services,635.74,22180.0,775.55,176899.0,388015.0,1155.0,,,,,,,,,,
13714,843cc4d2-7528-4e5d-91c9-fd01cffa796e_2019,843cc4d2-7528-4e5d-91c9-fd01cffa796e,2019,Asia / Pacific,Japan,Human Resource and Employment Services,635.74,21746.0,774.88,,,,,,,,,,,,,
13715,843cc4d2-7528-4e5d-91c9-fd01cffa796e_2018,843cc4d2-7528-4e5d-91c9-fd01cffa796e,2018,Asia / Pacific,Japan,Human Resource and Employment Services,635.74,19581.0,626.56,,,,,,,,,,,,,
13716,8559fc90-7fb4-4adf-a535-41e0ecbb6f6c_2020,8559fc90-7fb4-4adf-a535-41e0ecbb6f6c,2020,Latin America and Caribbean,Brazil,Marine,692.64,,193.72,,,,,,,,,,,,0.0,
13717,8559fc90-7fb4-4adf-a535-41e0ecbb6f6c_2019,8559fc90-7fb4-4adf-a535-41e0ecbb6f6c,2019,Latin America and Caribbean,Brazil,Marine,692.64,,181.0,,,,,,,,,,,,,
13718,8559fc90-7fb4-4adf-a535-41e0ecbb6f6c_2018,8559fc90-7fb4-4adf-a535-41e0ecbb6f6c,2018,Latin America and Caribbean,Brazil,Marine,692.64,,168.14,,,,,,,,,,,,,
13719,874542ef-c5df-49c7-84e9-cb52c953f9d0_2020,874542ef-c5df-49c7-84e9-cb52c953f9d0,2020,Asia / Pacific,Indonesia,Home Improvement Retail,683.51,16416.0,454.89,,24082.0,8607.0,,,509506.48,1172556.34,,,,0.333333015,0.0,
13720,874542ef-c5df-49c7-84e9-cb52c953f9d0_2019,874542ef-c5df-49c7-84e9-cb52c953f9d0,2019,Asia / Pacific,Indonesia,Home Improvement Retail,683.51,17872.0,499.69,,,,,,,,,,,,,
13721,874542ef-c5df-49c7-84e9-cb52c953f9d0_2018,874542ef-c5df-49c7-84e9-cb52c953f9d0,2018,Asia / Pacific,Indonesia,Home Improvement Retail,683.51,15707.0,444.27,,,,,,,,,,,,,
13722,8a20e531-d557-4f7e-8535-e858cf48ea7c_2020,8a20e531-d557-4f7e-8535-e858cf48ea7c,2020,Asia / Pacific,Hong Kong,Oil and Gas Storage and Transportation,737.94,233.0,67.82,11563.0,106674.0,,,,3386837.62,3386837.62,,,,,0.0,
13723,8a20e531-d557-4f7e-8535-e858cf48ea7c_2019,8a20e531-d557-4f7e-8535-e858cf48ea7c,2019,Asia / Pacific,Hong Kong,Oil and Gas Storage and Transportation,737.94,,67.19,,,,,,,,,,,,,
13724,8a20e531-d557-4f7e-8535-e858cf48ea7c_2018,8a20e531-d557-4f7e-8535-e858cf48ea7c,2018,Asia / Pacific,Hong Kong,Oil and Gas Storage and Transportation,737.94,233.0,186.77,,,,,,,,,,,,,
13725,c5ad4946-a600-48ff-bfb8-c87f9291ae1c_2020,c5ad4946-a600-48ff-bfb8-c87f9291ae1c,2020,Asia / Pacific,China,Distillers and Vintners,636.26,539.0,112.69,,,,,,,,,,,,,
13726,c5ad4946-a600-48ff-bfb8-c87f9291ae1c_2019,c5ad4946-a600-48ff-bfb8-c87f9291ae1c,2019,Asia / Pacific,China,Distillers and Vintners,636.26,664.0,87.24,,,,,,,,,,,,,
13727,c5ad4946-a600-48ff-bfb8-c87f9291ae1c_2018,c5ad4946-a600-48ff-bfb8-c87f9291ae1c,2018,Asia / Pacific,China,Distillers and Vintners,636.26,,98.48,,,,,,,,,,,,,
13728,a78fd85c-b1df-4203-9334-f3e44c98f3c3_2020,a78fd85c-b1df-4203-9334-f3e44c98f3c3,2020,Europe,United Kingdom,Home Furnishings,565.27,3400.0,744.89,213338.0,38646.0,51.0,,,276023.82,276023.82,1240477.777877016,140740.0,,0.5,20.61,
13729,a78fd85c-b1df-4203-9334-f3e44c98f3c3_2019,a78fd85c-b1df-4203-9334-f3e44c98f3c3,2019,Europe,United Kingdom,Home Furnishings,565.27,3000.0,679.33,,,,,,7723000.0,,,206654.0,,0.36364,15.58,
13730,a78fd85c-b1df-4203-9334-f3e44c98f3c3_2018,a78fd85c-b1df-4203-9334-f3e44c98f3c3,2018,Europe,United Kingdom,Home Furnishings,565.27,2500.0,509.14,,,,,,8126000.0,,,142025.0,,0.45454,,
13731,b7118161-32db-4f71-8907-daba4195fe4e_2020,b7118161-32db-4f71-8907-daba4195fe4e,2020,United States and Canada,United States,Auto Parts and Equipment,717.2,,995.87,15055.0,42994.0,124851.0,,,1074672.63,1074672.63,,,,,0.0,
13732,b7118161-32db-4f71-8907-daba4195fe4e_2019,b7118161-32db-4f71-8907-daba4195fe4e,2019,United States and Canada,United States,Auto Parts and Equipment,717.2,4200.0,1004.09,,,,,,,,,,,,,
13733,b7118161-32db-4f71-8907-daba4195fe4e_2018,b7118161-32db-4f71-8907-daba4195fe4e,2018,United States and Canada,United States,Auto Parts and Equipment,717.2,4400.0,963.63,,,,,,,,,,,,,
13734,12679af2-31bc-4e74-824f-ac4ec73ca4bd_2020,12679af2-31bc-4e74-824f-ac4ec73ca4bd,2020,Asia / Pacific,China,Industrial Machinery,667.23,994.0,225.67,,,,,,,,,,,,0.0,
13735,12679af2-31bc-4e74-824f-ac4ec73ca4bd_2019,12679af2-31bc-4e74-824f-ac4ec73ca4bd,2019,Asia / Pacific,China,Industrial Machinery,667.23,1013.0,242.25,,,,,,,,,,,,,
13736,12679af2-31bc-4e74-824f-ac4ec73ca4bd_2018,12679af2-31bc-4e74-824f-ac4ec73ca4bd,2018,Asia / Pacific,China,Industrial Machinery,667.23,915.0,332.34,,,,,,,,,,,,,
13737,c77b7e3a-3847-4e65-ad57-358f944782fc_2020,c77b7e3a-3847-4e65-ad57-358f944782fc,2020,Europe,Poland,Real Estate Operating Companies,680.39,209.0,160.12,,,,,,,,,,,,0.0,
13738,c77b7e3a-3847-4e65-ad57-358f944782fc_2019,c77b7e3a-3847-4e65-ad57-358f944782fc,2019,Europe,Poland,Real Estate Operating Companies,680.39,197.0,169.76,,,,,,,,,,,,,
13739,c77b7e3a-3847-4e65-ad57-358f944782fc_2018,c77b7e3a-3847-4e65-ad57-358f944782fc,2018,Europe,Poland,Real Estate Operating Companies,680.39,192.0,153.96,,,,,,,,,,,,,
13740,5f380968-f8bf-4505-9586-1d2c1096f7a5_2020,5f380968-f8bf-4505-9586-1d2c1096f7a5,2020,Asia / Pacific,China,Department Stores,667.03,1469.0,98.2,,,,,,,,,,,,0.0,
13741,5f380968-f8bf-4505-9586-1d2c1096f7a5_2019,5f380968-f8bf-4505-9586-1d2c1096f7a5,2019,Asia / Pacific,China,Department Stores,667.03,1626.0,300.77,,,,,,,,,,,,,
13742,5f380968-f8bf-4505-9586-1d2c1096f7a5_2018,5f380968-f8bf-4505-9586-1d2c1096f7a5,2018,Asia / Pacific,China,Department Stores,667.03,1655.0,267.74,,,,,,,,,,,,,
13743,88305310-683d-4203-8a76-c290528d6c47_2020,88305310-683d-4203-8a76-c290528d6c47,2020,Asia / Pacific,China,Application Software,646.01,,,,,,,,,,,,,,0.0,
13744,88305310-683d-4203-8a76-c290528d6c47_2019,88305310-683d-4203-8a76-c290528d6c47,2019,Asia / Pacific,China,Application Software,646.01,,212.22,,,,,,,,,,,,,
13745,88305310-683d-4203-8a76-c290528d6c47_2018,88305310-683d-4203-8a76-c290528d6c47,2018,Asia / Pacific,China,Application Software,646.01,1651.0,221.51,,,,,,,,,,,,,
13746,385de1b1-37c0-4c04-a9dd-2702d96afb5a_2020,385de1b1-37c0-4c04-a9dd-2702d96afb5a,2020,Asia / Pacific,Japan,Technology Distributors,764.65,,3394.35,,,6466.0,,,839081.85,839081.85,,,,,0.0,
13747,385de1b1-37c0-4c04-a9dd-2702d96afb5a_2019,385de1b1-37c0-4c04-a9dd-2702d96afb5a,2019,Asia / Pacific,Japan,Technology Distributors,764.65,6627.0,2240.22,,,,,,,,,,,,,
